
workclass, Private, 0.7720870678617158, 0.6072507552870091, 0.6798196166854567
workclass, ?, 0.7142857142857143, 0.46875, 0.5660377358490566
workclass, Federal-gov, 0.7894736842105263, 0.7228915662650602, 0.7547169811320756
workclass, Self-emp-inc, 0.8706896551724138, 0.7829457364341085, 0.8244897959183672
workclass, Self-emp-not-inc, 0.797979797979798, 0.4817073170731707, 0.6007604562737643
workclass, State-gov, 0.7592592592592593, 0.6721311475409836, 0.7130434782608696
workclass, Local-gov, 0.7053571428571429, 0.6991150442477876, 0.7022222222222223
workclass, Without-pay, 1.0, 1.0, 1.0
workclass, Never-worked, 1.0, 1.0, 1.0
education, Bachelors, 0.7484008528784648, 0.8068965517241379, 0.7765486725663716
education, Masters, 0.8181818181818182, 0.8315217391304348, 0.8247978436657682
education, Assoc-voc, 0.66, 0.532258064516129, 0.5892857142857142
education, 1st-4th, 1.0, 1.0, 1.0
education, HS-grad, 0.7285714285714285, 0.3100303951367781, 0.4349680170575693
education, Prof-school, 0.9186046511627907, 0.9518072289156626, 0.9349112426035502
education, 5th-6th, 1.0, 0.0, 0.0
education, Some-college, 0.775, 0.5032467532467533, 0.610236220472441
education, 10th, 1.0, 0.23529411764705882, 0.38095238095238093
education, Assoc-acdm, 0.6666666666666666, 0.5660377358490566, 0.6122448979591837
education, 11th, 1.0, 0.4117647058823529, 0.5833333333333334
education, 12th, 1.0, 0.2857142857142857, 0.4444444444444445
education, 7th-8th, 0.6666666666666666, 0.25, 0.36363636363636365
education, 9th, 1.0, 0.0, 0.0
education, Doctorate, 0.9090909090909091, 0.967741935483871, 0.9374999999999999
education, Preschool, 1.0, 1.0, 1.0
marital-status, Never-married, 0.9333333333333333, 0.47191011235955055, 0.626865671641791
marital-status, Married-civ-spouse, 0.7696917808219178, 0.6615158204562178, 0.7115156311832211
marital-status, Divorced, 0.7631578947368421, 0.3333333333333333, 0.46399999999999997
marital-status, Widowed, 1.0, 0.1875, 0.3157894736842105
marital-status, Separated, 1.0, 0.26666666666666666, 0.4210526315789474
marital-status, Married-spouse-absent, 1.0, 0.25, 0.4
marital-status, Married-AF-spouse, 1.0, 0.0, 0.0
occupation, Prof-specialty, 0.7847769028871391, 0.8169398907103825, 0.8005354752342705
occupation, Tech-support, 0.7111111111111111, 0.6037735849056604, 0.6530612244897959
occupation, Machine-op-inspct, 0.7142857142857143, 0.3333333333333333, 0.4545454545454545
occupation, Other-service, 0.5, 0.125, 0.2
occupation, Handlers-cleaners, 1.0, 0.3333333333333333, 0.5
occupation, ?, 0.7142857142857143, 0.46875, 0.5660377358490566
occupation, Exec-managerial, 0.7994858611825193, 0.783375314861461, 0.7913486005089059
occupation, Transport-moving, 0.8695652173913043, 0.2857142857142857, 0.4301075268817204
occupation, Adm-clerical, 0.6931818181818182, 0.5041322314049587, 0.583732057416268
occupation, Craft-repair, 0.7875, 0.3197969543147208, 0.45487364620938625
occupation, Sales, 0.7901234567901234, 0.64, 0.7071823204419889
occupation, Farming-fishing, 0.875, 0.2916666666666667, 0.43750000000000006
occupation, Priv-house-serv, 1.0, 1.0, 1.0
occupation, Protective-serv, 0.6333333333333333, 0.6129032258064516, 0.6229508196721313
occupation, Armed-Forces, 1.0, 1.0, 1.0
relationship, Not-in-family, 0.8571428571428571, 0.38961038961038963, 0.5357142857142857
relationship, Unmarried, 0.8461538461538461, 0.2619047619047619, 0.4
relationship, Husband, 0.7699805068226121, 0.6661045531197302, 0.7142857142857142
relationship, Other-relative, 1.0, 0.625, 0.7692307692307693
relationship, Own-child, 1.0, 0.35294117647058826, 0.5217391304347826
relationship, Wife, 0.762589928057554, 0.6309523809523809, 0.6905537459283387
race, White, 0.7782608695652173, 0.6285112359550562, 0.6954156954156955
race, Black, 0.7692307692307693, 0.4878048780487805, 0.5970149253731344
race, Asian-Pac-Islander, 0.7450980392156863, 0.6440677966101694, 0.6909090909090908
race, Other, 1.0, 0.25, 0.4
race, Amer-Indian-Eskimo, 0.8, 0.6666666666666666, 0.7272727272727272
sex, Female, 0.7613636363636364, 0.5425101214574899, 0.6335697399527187
sex, Male, 0.7793167128347184, 0.6355421686746988, 0.7001244296972211
native-country, Poland, 1.0, 0.3333333333333333, 0.5
native-country, Nicaragua, 1.0, 1.0, 1.0
native-country, United-States, 0.7770979020979021, 0.6216783216783217, 0.6907536907536908
native-country, El-Salvador, 1.0, 0.6666666666666666, 0.8
native-country, China, 0.7142857142857143, 0.7142857142857143, 0.7142857142857143
native-country, ?, 0.75, 0.6, 0.6666666666666665
native-country, Mexico, 1.0, 0.5, 0.6666666666666666
native-country, Peru, 1.0, 1.0, 1.0
native-country, Cuba, 1.0, 0.6666666666666666, 0.8
native-country, Ireland, 1.0, 1.0, 1.0
native-country, Vietnam, 1.0, 0.0, 0.0
native-country, Jamaica, 0.5, 0.3333333333333333, 0.4
native-country, Puerto-Rico, 1.0, 0.5, 0.6666666666666666
native-country, France, 0.6, 0.75, 0.6666666666666665
native-country, Japan, 1.0, 0.6666666666666666, 0.8
native-country, Philippines, 1.0, 0.8333333333333334, 0.9090909090909091
native-country, Haiti, 1.0, 1.0, 1.0
native-country, South, 0.4, 0.3333333333333333, 0.3636363636363636
native-country, Germany, 0.8571428571428571, 0.6666666666666666, 0.75
native-country, Dominican-Republic, 1.0, 0.0, 0.0
native-country, Canada, 0.8, 0.5, 0.6153846153846154
native-country, India, 0.6428571428571429, 0.6923076923076923, 0.6666666666666666
native-country, Trinadad&Tobago, 1.0, 0.0, 0.0
native-country, Honduras, 1.0, 1.0, 1.0
native-country, Taiwan, 0.75, 1.0, 0.8571428571428571
native-country, Greece, 0.0, 0.0, 0.0
native-country, Cambodia, 1.0, 0.5, 0.6666666666666666
native-country, Iran, 0.5, 0.6666666666666666, 0.5714285714285715
native-country, Ecuador, 1.0, 1.0, 1.0
native-country, Guatemala, 1.0, 0.0, 0.0
native-country, England, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666
native-country, Columbia, 1.0, 1.0, 1.0
native-country, Hungary, 1.0, 1.0, 1.0
