
workclass, Private, 0.758485639686684, 0.5940695296523517, 0.6662844036697247
workclass, Self-emp-not-inc, 0.7222222222222222, 0.47101449275362317, 0.5701754385964912
workclass, Local-gov, 0.7307692307692307, 0.6129032258064516, 0.6666666666666667
workclass, ?, 0.76, 0.475, 0.5846153846153846
workclass, Federal-gov, 0.7540983606557377, 0.71875, 0.7359999999999999
workclass, State-gov, 0.8333333333333334, 0.7352941176470589, 0.78125
workclass, Self-emp-inc, 0.7769784172661871, 0.8, 0.7883211678832117
workclass, Without-pay, 1.0, 1.0, 1.0
workclass, Never-worked, 1.0, 1.0, 1.0
education, HS-grad, 0.7410071942446043, 0.3047337278106509, 0.43186582809224316
education, Assoc-acdm, 0.7380952380952381, 0.5535714285714286, 0.6326530612244898
education, 9th, 1.0, 0.0, 0.0
education, Bachelors, 0.7566964285714286, 0.7600896860986547, 0.7583892617449663
education, Some-college, 0.6935483870967742, 0.4942528735632184, 0.5771812080536913
education, 10th, 1.0, 0.16666666666666666, 0.2857142857142857
education, Prof-school, 0.8539325842696629, 0.8941176470588236, 0.8735632183908046
education, 12th, 1.0, 0.5, 0.6666666666666666
education, Assoc-voc, 0.7192982456140351, 0.5540540540540541, 0.6259541984732825
education, 7th-8th, 0.6, 0.5, 0.5454545454545454
education, Masters, 0.8140703517587939, 0.8617021276595744, 0.8372093023255813
education, Preschool, 1.0, 1.0, 1.0
education, 5th-6th, 1.0, 0.5, 0.6666666666666666
education, 11th, 1.0, 0.2, 0.33333333333333337
education, 1st-4th, 1.0, 0.0, 0.0
education, Doctorate, 0.7397260273972602, 0.8571428571428571, 0.7941176470588235
marital-status, Married-civ-spouse, 0.7523727351164797, 0.6636225266362252, 0.7052163364334816
marital-status, Never-married, 0.8, 0.30434782608695654, 0.44094488188976383
marital-status, Separated, 1.0, 0.3684210526315789, 0.5384615384615384
marital-status, Divorced, 0.8461538461538461, 0.32673267326732675, 0.4714285714285715
marital-status, Widowed, 1.0, 0.3076923076923077, 0.47058823529411764
marital-status, Married-spouse-absent, 1.0, 0.2, 0.33333333333333337
marital-status, Married-AF-spouse, 1.0, 0.0, 0.0
occupation, Exec-managerial, 0.802439024390244, 0.7870813397129187, 0.7946859903381644
occupation, Tech-support, 0.75, 0.7346938775510204, 0.7422680412371135
occupation, Craft-repair, 0.7640449438202247, 0.384180790960452, 0.5112781954887218
occupation, Sales, 0.6981132075471698, 0.5873015873015873, 0.6379310344827586
occupation, Machine-op-inspct, 0.6666666666666666, 0.23529411764705882, 0.3478260869565218
occupation, Prof-specialty, 0.7690217391304348, 0.7817679558011049, 0.7753424657534246
occupation, Other-service, 0.8, 0.12903225806451613, 0.2222222222222222
occupation, Adm-clerical, 0.5945945945945946, 0.4444444444444444, 0.5086705202312138
occupation, Transport-moving, 0.9411764705882353, 0.22535211267605634, 0.36363636363636365
occupation, Farming-fishing, 0.7142857142857143, 0.22727272727272727, 0.3448275862068965
occupation, ?, 0.76, 0.475, 0.5846153846153846
occupation, Priv-house-serv, 1.0, 1.0, 1.0
occupation, Handlers-cleaners, 0.6666666666666666, 0.14285714285714285, 0.23529411764705882
occupation, Protective-serv, 0.7142857142857143, 0.4878048780487805, 0.5797101449275363
occupation, Armed-Forces, 1.0, 1.0, 1.0
relationship, Husband, 0.7524557956777996, 0.6655082536924414, 0.7063162747810051
relationship, Not-in-family, 0.8428571428571429, 0.3352272727272727, 0.47967479674796754
relationship, Wife, 0.7482014388489209, 0.6624203821656051, 0.7027027027027026
relationship, Unmarried, 0.8461538461538461, 0.28205128205128205, 0.4230769230769231
relationship, Own-child, 1.0, 0.2, 0.33333333333333337
relationship, Other-relative, 1.0, 0.2222222222222222, 0.3636363636363636
race, White, 0.7671589921807124, 0.6200842696629213, 0.6858252427184466
race, Black, 0.7142857142857143, 0.4838709677419355, 0.5769230769230769
race, Other, 0.6, 0.6, 0.6
race, Asian-Pac-Islander, 0.6, 0.54, 0.5684210526315789
race, Amer-Indian-Eskimo, 1.0, 0.3333333333333333, 0.5
sex, Male, 0.7590361445783133, 0.6285495011511896, 0.6876574307304786
sex, Female, 0.7590361445783133, 0.5163934426229508, 0.6146341463414635
native-country, United-States, 0.7644483362521891, 0.6117729502452698, 0.6796418840015571
native-country, Poland, 1.0, 0.75, 0.8571428571428571
native-country, Dominican-Republic, 1.0, 1.0, 1.0
native-country, Mexico, 1.0, 0.3333333333333333, 0.5
native-country, Laos, 1.0, 1.0, 1.0
native-country, Iran, 0.5, 0.3333333333333333, 0.4
native-country, Ireland, 1.0, 0.5, 0.6666666666666666
native-country, Puerto-Rico, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666
native-country, Vietnam, 1.0, 0.0, 0.0
native-country, India, 0.7142857142857143, 0.7142857142857143, 0.7142857142857143
native-country, Cuba, 1.0, 0.5, 0.6666666666666666
native-country, Philippines, 0.5, 0.45454545454545453, 0.47619047619047616
native-country, ?, 0.9130434782608695, 0.7241379310344828, 0.8076923076923076
native-country, Guatemala, 1.0, 0.0, 0.0
native-country, Germany, 0.9, 0.6923076923076923, 0.7826086956521738
native-country, Outlying-US(Guam-USVI-etc), 1.0, 1.0, 1.0
native-country, South, 0.25, 0.25, 0.25
native-country, England, 0.8333333333333334, 0.7142857142857143, 0.7692307692307692
native-country, Cambodia, 1.0, 0.3333333333333333, 0.5
native-country, China, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666
native-country, Jamaica, 0.0, 0.0, 0.0
native-country, Columbia, 0.0, 1.0, 0.0
native-country, Canada, 0.4, 0.5, 0.4444444444444445
native-country, Japan, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666
native-country, Portugal, 1.0, 1.0, 1.0
native-country, El-Salvador, 1.0, 1.0, 1.0
native-country, Taiwan, 0.6666666666666666, 1.0, 0.8
native-country, Thailand, 1.0, 1.0, 1.0
native-country, Hungary, 1.0, 1.0, 1.0
native-country, Italy, 1.0, 0.5, 0.6666666666666666
native-country, France, 0.5, 0.5, 0.5
native-country, Greece, 0.0, 1.0, 0.0
native-country, Yugoslavia, 1.0, 0.5, 0.6666666666666666
native-country, Holand-Netherlands, 1.0, 1.0, 1.0
native-country, Trinadad&Tobago, 1.0, 1.0, 1.0
native-country, Nicaragua, 1.0, 0.0, 0.0
native-country, Ecuador, 0.0, 0.0, 0.0
native-country, Haiti, 0.0, 1.0, 0.0
native-country, Peru, 1.0, 1.0, 1.0
native-country, Honduras, 1.0, 1.0, 1.0
native-country, Scotland, 1.0, 1.0, 1.0
native-country, Hong, 1.0, 1.0, 1.0
